"country","year","hom","ineq","unemp","edu","gdp","polic","tertiary","second","unemployment_low","unemployment_medium","unemployment_high","unsent"
"Belgium",2014,1.85397112369537,28.1000003814697,8.5,12,47351.97265625,343.690002441406,72.9970699999999,93.92957,0,1,0,29.8400020599365
"Belgium",2015,1.94898271560668,27.7000007629394,8.5,12,40361.15234375,340.170013427734,74.5577799999999,95.03984,0,1,0,27.4604320526123
"Brazil",2003,25.6614761352539,57.599998474121,9.10000038146972,8,3059.58642578125,109.899002075195,23.21699,76.391,0,0,1,21.6000003814697
"Brazil",2004,24.0226764678955,56.5,9.72999954223632,8,3623.0498046875,123.581001281738,24.49124,75.85272,0,0,1,27.7200012207031
"Brazil",2005,23.3496646881103,56.2999992370605,8.89000034332275,8,4770.18408203125,137.263000488281,25.98963,74.793,0,0,1,28.2555160522461
"Brazil",2006,23.8535442352294,55.599998474121,9.31000041961669,9,5860.14599609375,188.649993896484,28.38816,73.581,0,0,1,43.3146553039551
"Brazil",2007,23.3606166839599,54.9000015258789,8.09000015258789,9,7313.5576171875,155.970001220703,30.78669,72.625,0,1,0,43.4383201599121
"Brazil",2008,23.7771949768066,54,7.63000011444091,9,8787.6103515625,177.610000610351,35.5621,71.992,0,1,0,30.791919708252
"Brazil",2009,22.841926574707,53.7000007629394,8.27999973297119,9,8553.3818359375,169.110000610351,37.0384,71.62493,0,1,0,42.5500831604004
"Brazil",2010,21.9882221221923,53.2999992370605,6.73979997634887,9,11224.154296875,138.75,40.249115,71.687525,0,1,0,41.8770942687988
"Brazil",2011,24.2009162902832,52.9000015258789,6.69000005722045,9,13167.47265625,257.420013427734,43.45983,71.75012,0,1,0,40.6180267333984
"Brazil",2012,26.452802658081,52.599998474121,7.19000005722045,9,12291.466796875,240.740005493164,44.96641,72.123,0,1,0,40.3345146179199
"Brazil",2013,26.7592334747314,52.7999992370605,6.98999977111816,14,12216.904296875,262.420013427734,46.81655,72.291,0,1,0,40.5332832336426
"Brazil",2014,27.9565753936767,51.5,6.67000007629394,14,12026.619140625,260.401000976562,49.91353,72.492,0,1,0,41.168212890625
"Brazil",2015,28.3833770751953,51.2999992370605,8.4399995803833,14,8750.22265625,274.0830078125,51.05413,73.0192,0,1,0,37.471981048584
"Bulgaria",2003,3.16509175300598,27.2000007629394,13.6999998092651,9,2698.62426757812,506.149993896484,41.62177,62.36627,0,0,1,18.487979888916
"Bulgaria",2004,3.15112590789794,35.7999992370605,12.1000003814697,9,3363.79956054687,492.459991455078,42.55714,61.62263,0,0,1,18.2871856689453
"Bulgaria",2005,2.58987689018249,29.3999996185302,10.1000003814697,9,3869.52954101562,478.769989013671,45.37209,64.60001,0,0,1,18.1881771087646
"Bulgaria",2006,2.4393572807312,31,9,9,4490.20166015625,451.390014648437,47.15608,62.69926,0,0,1,12.2445287704468
"Bulgaria",2007,2.33911967277526,28.2000007629394,6.90000009536743,9,5885.94921875,437.700012207031,50.59921,60.592,0,1,0,9.26881504058838
"Bulgaria",2008,2.29017877578735,36.2000007629394,5.59999990463256,9,7261.75439453125,449.850006103515,51.92299,56.39984,0,1,0,8.43962574005127
"Bulgaria",2009,2.01179456710815,33.7999992370605,6.80000019073486,9,6969.55859375,411.619995117187,54.23975,52.55882,0,1,0,9.88230037689209
"Bulgaria",2010,1.99876022338867,35.7000007629394,10.3000001907348,9,6843.26708984375,397.429992675781,57.79623,49.87342,0,0,1,11.2911825180054
"Bulgaria",2011,1.74002575874328,35.7999992370605,11.3000001907348,11,7813.806640625,399.140014648437,59.03248,45.49215,0,0,1,11.1178550720215
"Bulgaria",2012,1.92876350879669,36,12.3000001907348,11,7378.02490234375,385.649993896484,61.34677,42.56773,0,0,1,9.7650899887085
"Bulgaria",2013,1.50010848045349,36.599998474121,13,11,7674.86181640625,369.140014648437,64.18284,45.56088,0,0,1,8.7616024017334
"Bulgaria",2014,1.60617101192474,37.4000015258789,11.3999996185302,11,7853.3330078125,391.190002441406,67.56694,50.84621,0,0,1,8.50063514709473
